"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"Aaliyah" "Aaliyah" NA 0 1979-01-16 1 16 "Capricorn"
"Fiennes, Ralph" "Fiennes" "Ralph" 22 1962-12-22 12 22 "Capricorn"
"Fierstein, Harvey" "Fierstein" "Harvey" 12 1952-06-06 6 6 "Gemini"
"Figgis, Mike" "Figgis" "Mike" 0 1948-02-28 2 28 "Pisces"
"Filkins, Dexter" "Filkins" "Dexter" 13 1961-01-01 1 1 "Capricorn"
"Fine, Glenn A" "Fine" "Glenn A" 2 NA NA NA NA
"Finley, Karen" "Finley" "Karen" 2 1956-01-01 1 1 "Capricorn"
"Fiorina, Carleton S" "Fiorina" "Carleton S" 42 1954-09-06 9 6 "Virgo"
"Firth, Colin" "Firth" "Colin" 12 1960-09-10 9 10 "Virgo"
"Fischer, Bobby" "Fischer" "Bobby" 18 1943-03-09 3 9 "Pisces"
"Fischer, Joschka" "Fischer" "Joschka" 4 1948-04-12 4 12 "Aries"
"Fischer, Stanley" "Fischer" "Stanley" 2 1943-10-15 10 15 "Libra"
"Fischl, Eric" "Fischl" "Eric" 2 1948-03-09 3 9 "Pisces"
"Fish, Mardy" "Fish" "Mardy" 9 1981-12-09 12 9 "Sagittarius"
"Fish, Stanley" "Fish" "Stanley" 7 1938-04-19 4 19 "Aries"
"Fisher, Amy" "Fisher" "Amy" 5 1974-08-21 8 21 "Leo"
"Fisher, Carrie" "Fisher" "Carrie" 11 1956-10-21 10 21 "Libra"
"Fisher, George M C" "Fisher" "George M C" 1 1940-01-01 1 1 "Capricorn"
"Fisk, Carlton" "Fisk" "Carlton" 2 1947-12-26 12 26 "Capricorn"
"Fitzgerald, Ella" "Fitzgerald" "Ella" 6 1917-04-25 4 25 "Taurus"
"Fitzgerald, F Scott" "Fitzgerald" "F Scott" 22 1896-09-24 9 24 "Libra"
"Fitzgerald, Patrick J" "Fitzgerald" "Patrick J" 58 1960-12-22 12 22 "Capricorn"
"Fitzgerald, Penelope" "Fitzgerald" "Penelope" 0 1916-12-17 12 17 "Sagittarius"
"Flake, Floyd H" "Flake" "Floyd H" 8 1945-01-30 1 30 "Aquarius"
"Flanders, Stephanie" "Flanders" "Stephanie" 0 1968-08-05 8 5 "Leo"
"Flaubert, Gustave" "Flaubert" "Gustave" 5 1821-12-12 12 12 "Sagittarius"
"Flavin, Dan" "Flavin" "Dan" 9 1933-04-01 4 1 "Aries"
"Flay, Bobby" "Flay" "Bobby" 18 1964-12-10 12 10 "Sagittarius"
"Fleischer, Ari" "Fleischer" "Ari" 7 1960-10-13 10 13 "Libra"
"Fleisher, Bruce" "Fleisher" "Bruce" 0 1948-10-16 10 16 "Libra"
"Fleiss, Heidi" "Fleiss" "Heidi" 3 1965-12-30 12 30 "Capricorn"
"Fleming, Renee" "Fleming" "Renee" 35 1959-02-14 2 14 "Aquarius"
"Fletcher, Ernie" "Fletcher" "Ernie" 16 1952-11-12 11 12 "Scorpio"
"Fleury, Theo" "Fleury" "Theo" 1 1968-06-29 6 29 "Cancer"
"Florio, Jim" "Florio" "Jim" 1 1937-08-29 8 29 "Virgo"
"Florio, Steven T" "Florio" "Steven T" 2 1949-04-19 4 19 "Aries"
"Flowers, Gennifer" "Flowers" "Gennifer" 2 1950-01-24 1 24 "Aquarius"
"Flutie, Doug" "Flutie" "Doug" 5 1962-10-23 10 23 "Libra"
"Flynt, Larry" "Flynt" "Larry" 4 1942-11-01 11 1 "Scorpio"
"Fo, Dario" "Fo" "Dario" 2 1926-03-24 3 24 "Aries"
"Foer, Jonathan Safran" "Foer" "Jonathan Safran" 17 1977-02-21 2 21 "Pisces"
"Foley, Glenn" "Foley" "Glenn" 0 1970-10-10 10 10 "Libra"
"Foley, Mark A" "Foley" "Mark A" 58 1954-09-08 9 8 "Virgo"
"Fonda, Jane" "Fonda" "Jane" 23 1937-12-21 12 21 "Sagittarius"
"Foner, Eric" "Foner" "Eric" 2 1943-02-07 2 7 "Aquarius"
"Foote, Horton" "Foote" "Horton" 27 1916-03-14 3 14 "Pisces"
"Forbes, Malcolm" "Forbes" "Malcolm" 3 1919-08-19 8 19 "Leo"
"Forbes, Malcolm S Jr" "Forbes" "Malcolm S Jr" 0 1947-07-18 7 18 "Cancer"
"Forbes, Michael P" "Forbes" "Michael P" 1 1952-07-16 7 16 "Cancer"
"Ford, Gerald Rudolph Jr" "Ford" "Gerald Rudolph Jr" 47 1913-07-14 7 14 "Cancer"
"Ford, Harrison" "Ford" "Harrison" 13 1942-07-13 7 13 "Cancer"
"Ford, Henry" "Ford" "Henry" 9 1863-07-30 7 30 "Leo"
"Ford, Richard" "Ford" "Richard" 5 1944-02-16 2 16 "Aquarius"
"Ford, Tom" "Ford" "Tom" 28 1961-08-27 8 27 "Virgo"
"Fordice, Kirk" "Fordice" "Kirk" 2 1934-02-10 2 10 "Aquarius"
"Foreman, George" "Foreman" "George" 6 1949-01-10 1 10 "Capricorn"
"Forrest, Vernon" "Forrest" "Vernon" 4 1971-01-12 1 12 "Capricorn"
"Forrester, Douglas R" "Forrester" "Douglas R" 70 1953-01-24 1 24 "Aquarius"
"Forstmann, Theodore J" "Forstmann" "Theodore J" 4 1940-02-13 2 13 "Aquarius"
"Fortuyn, Pim" "Fortuyn" "Pim" 2 1948-02-19 2 19 "Pisces"
"Foss, Lukas" "Foss" "Lukas" 2 1922-08-15 8 15 "Leo"
"Fosse, Bob" "Fosse" "Bob" 4 1927-06-23 6 23 "Cancer"
"Fossella, Vito J Jr" "Fossella" "Vito J Jr" 36 1965-03-09 3 9 "Pisces"
"Fossett, Steve" "Fossett" "Steve" 26 1944-04-22 4 22 "Taurus"
"Foster, Jodie" "Foster" "Jodie" 8 1962-11-19 11 19 "Scorpio"
"Foster, Vincent W Jr" "Foster" "Vincent W Jr" 1 1945-01-15 1 15 "Capricorn"
"Fox Quesada, Vicente" "Fox Quesada" "Vicente" 0 1942-07-02 7 2 "Cancer"
"Fox, Michael J" "Fox" "Michael J" 10 1961-06-09 6 9 "Gemini"
"Foxman, Abraham H" "Foxman" "Abraham H" 6 1940-05-01 5 1 "Taurus"
"Foxx, Jamie" "Foxx" "Jamie" 28 1967-12-13 12 13 "Sagittarius"
"Franchitti, Dario" "Franchitti" "Dario" 13 1973-05-19 5 19 "Taurus"
"Franco, Francisco" "Franco" "Francisco" 12 1892-12-04 12 4 "Sagittarius"
"Franco, Itamar" "Franco" "Itamar" 0 1930-06-28 6 28 "Cancer"
"Franco, John" "Franco" "John" 6 1960-09-17 9 17 "Virgo"
"Franey, Pierre" "Franey" "Pierre" 1 1921-01-13 1 13 "Capricorn"
"Frank, Anne" "Frank" "Anne" 24 1929-06-12 6 12 "Gemini"
"Frank, Barney" "Frank" "Barney" 47 1940-03-31 3 31 "Aries"
"Frank, Lawrence" "Frank" "Lawrence" 25 1970-08-23 8 23 "Virgo"
"Frank, Pamela" "Frank" "Pamela" 0 1967-06-20 6 20 "Gemini"
"Frank, Robert H" "Frank" "Robert H" 3 1945-01-02 1 2 "Capricorn"
"Frankel, Max" "Frankel" "Max" 3 1930-01-01 1 1 "Capricorn"
"Franken, Al" "Franken" "Al" 53 1951-05-21 5 21 "Gemini"
"Frankenheimer, John" "Frankenheimer" "John" 0 1930-02-19 2 19 "Pisces"
"Frankenthaler, Helen" "Frankenthaler" "Helen" 3 1928-12-12 12 12 "Sagittarius"
"Franklin, Aretha" "Franklin" "Aretha" 10 1942-03-25 3 25 "Aries"
"Franklin, Benjamin" "Franklin" "Benjamin" 21 1706-01-17 1 17 "Capricorn"
"Franklin, John Hope" "Franklin" "John Hope" 8 1915-01-02 1 2 "Capricorn"
"Franks, Bob" "Franks" "Bob" 1 1951-09-21 9 21 "Virgo"
"Franks, Gary A" "Franks" "Gary A" 0 1953-02-09 2 9 "Aquarius"
"Franks, Tommy R" "Franks" "Tommy R" 18 1945-06-17 6 17 "Gemini"
"Franzen, Jonathan" "Franzen" "Jonathan" 9 1959-08-17 8 17 "Leo"
"Fraschilla, Fran" "Fraschilla" "Fran" 0 1958-08-30 8 30 "Virgo"
"Fraser, C Gerald" "Fraser" "C Gerald" 0 1928-01-09 1 9 "Capricorn"
"Frayn, Michael" "Frayn" "Michael" 9 1933-09-08 9 8 "Virgo"
"Frazier, Walt" "Frazier" "Walt" 7 1945-03-29 3 29 "Aries"
"Frears, Stephen" "Frears" "Stephen" 10 1941-06-20 6 20 "Gemini"
"Freedman, Samuel G" "Freedman" "Samuel G" 7 1955-01-01 1 1 "Capricorn"
"Freeh, Louis J" "Freeh" "Louis J" 2 1950-01-06 1 6 "Capricorn"
"Freeman, Mike" "Freeman" "Mike" 0 NA NA NA NA
"Freeman, Morgan" "Freeman" "Morgan" 31 1937-06-01 6 1 "Gemini"
"French, Howard W" "French" "Howard W" 1 NA NA NA NA
"Freni, Mirella" "Freni" "Mirella" 3 1935-02-27 2 27 "Pisces"
"Freston, Tom" "Freston" "Tom" 6 1945-11-22 11 22 "Scorpio"
"Freud, Lucian" "Freud" "Lucian" 4 1922-12-08 12 8 "Sagittarius"
"Freud, Sigmund" "Freud" "Sigmund" 29 1856-05-06 5 6 "Taurus"
"Frey, James" "Frey" "James" 44 1969-09-12 9 12 "Virgo"
"Friedan, Betty" "Friedan" "Betty" 10 1921-02-04 2 4 "Aquarius"
"Frieden, Thomas R" "Frieden" "Thomas R" 17 1960-01-01 1 1 "Capricorn"
"Friedman, Kinky" "Friedman" "Kinky" 8 1944-11-01 11 1 "Scorpio"
"Friedman, Milton" "Friedman" "Milton" 19 1912-07-31 7 31 "Leo"
"Friedman, Paul L" "Friedman" "Paul L" 0 1944-02-20 2 20 "Pisces"
"Friedman, Thomas L" "Friedman" "Thomas L" 24 1953-07-20 7 20 "Cancer"
"Friel, Brian" "Friel" "Brian" 8 1929-01-09 1 9 "Capricorn"
"Friendly, Fred W" "Friendly" "Fred W" 1 1915-10-30 10 30 "Scorpio"
"Frist, Bill" "Frist" "Bill" 117 1952-02-22 2 22 "Pisces"
"Frost, Martin" "Frost" "Martin" 4 1942-01-01 1 1 "Capricorn"
"Frost, Robert" "Frost" "Robert" 5 1874-03-26 3 26 "Aries"
"Frum, David" "Frum" "David" 8 1960-06-30 6 30 "Cancer"
"Fry, Stephen" "Fry" "Stephen" 6 1957-08-24 8 24 "Virgo"
"Fugard, Athol" "Fugard" "Athol" 10 1932-06-11 6 11 "Gemini"
"Fuhrman, Mark" "Fuhrman" "Mark" 0 1952-02-05 2 5 "Aquarius"
"Fujimori, Alberto K" "Fujimori" "Alberto K" 20 1938-07-28 7 28 "Leo"
"Fukuda, Yasuo" "Fukuda" "Yasuo" 18 1936-07-16 7 16 "Cancer"
"Fukuyama, Francis" "Fukuyama" "Francis" 15 1952-10-27 10 27 "Scorpio"
"Fuller, Bonnie" "Fuller" "Bonnie" 7 1956-09-08 9 8 "Virgo"
"Funk, Fred" "Funk" "Fred" 5 1956-06-14 6 14 "Gemini"
"Furst, Alan" "Furst" "Alan" 7 1941-02-20 2 20 "Pisces"
"Furyk, Jim" "Furyk" "Jim" 39 1970-05-12 5 12 "Taurus"
"Gaba, Dan" "Gaba" "Dan" 0 1946-01-01 1 1 "Capricorn"
"Gabriel, Trip" "Gabriel" "Trip" 0 1955-01-01 1 1 "Capricorn"
"Gaddis, John Lewis" "Gaddis" "John Lewis" 2 1941-01-01 1 1 "Capricorn"
"Gaffney, Robert J" "Gaffney" "Robert J" 0 NA NA NA NA
"Gaiman, Neil" "Gaiman" "Neil" 15 1960-11-10 11 10 "Scorpio"
"Galarraga, Andres" "Galarraga" "Andres" 4 1961-06-18 6 18 "Gemini"
"Galbraith, James K" "Galbraith" "James K" 4 1952-01-29 1 29 "Aquarius"
"Galbraith, John Kenneth" "Galbraith" "John Kenneth" 9 1908-10-15 10 15 "Libra"
"Galef, David" "Galef" "David" 1 1959-03-27 3 27 "Aries"
"Gall, Carlotta" "Gall" "Carlotta" 0 NA NA NA NA
"Galliano, John" "Galliano" "John" 37 1960-11-28 11 28 "Sagittarius"
"Galvin, William F" "Galvin" "William F" 4 1950-09-17 9 17 "Virgo"
"Galway, James" "Galway" "James" 0 1939-12-08 12 8 "Sagittarius"
"Gambill, Jan-Michael" "Gambill" "Jan-Michael" 0 1977-06-03 6 3 "Gemini"
"Gambino Crime Family" "Gambino Crime Family" NA 21 NA NA NA NA
"Gandhi, Indira" "Gandhi" "Indira" 4 1917-11-19 11 19 "Scorpio"
"Gandhi, Mohandas K" "Gandhi" "Mohandas K" 8 1869-10-02 10 2 "Libra"
"Gandhi, Rajiv" "Gandhi" "Rajiv" 1 1944-08-20 8 20 "Leo"
"Gandhi, Sonia" "Gandhi" "Sonia" 5 1946-12-09 12 9 "Sagittarius"
"Gandolfini, James" "Gandolfini" "James" 25 1961-09-18 9 18 "Virgo"
"Gans, Herbert J" "Gans" "Herbert J" 0 1927-05-07 5 7 "Taurus"
"Gantt, Harvey" "Gantt" "Harvey" 0 1943-01-01 1 1 "Capricorn"
"Garamendi, John" "Garamendi" "John" 4 1945-01-24 1 24 "Aquarius"
"Garbo, Greta" "Garbo" "Greta" 6 1905-09-18 9 18 "Virgo"
"Garbus, Martin" "Garbus" "Martin" 2 1934-01-01 1 1 "Capricorn"
"Garcetti, Gil" "Garcetti" "Gil" 1 1941-08-05 8 5 "Leo"
"Garcia Lorca, Federico" "Garcia Lorca" "Federico" 4 1898-06-05 6 5 "Gemini"
"Garcia, Alan" "Garcia" "Alan" 10 1949-05-23 5 23 "Gemini"
"Garcia, Jerry" "Garcia" "Jerry" 8 1942-08-01 8 1 "Leo"
"Garcia, Karim" "Garcia" "Karim" 0 1975-10-29 10 29 "Scorpio"
"Garcia, Sergio" "Garcia" "Sergio" 53 1980-01-09 1 9 "Capricorn"
"Garciaparra, Nomar" "Garciaparra" "Nomar" 11 1973-07-23 7 23 "Leo"
"Garzon, Baltasar" "Garzon" "Baltasar" 12 1955-10-26 10 26 "Scorpio"
"Geoghan, John J" "Geoghan" "John J" 3 NA NA NA NA
"Gershwin, Ira" "Gershwin" "Ira" 6 NA NA NA NA
"Gerth, Jeff" "Gerth" "Jeff" 2 NA NA NA NA
"Gettelfinger, Ron" "Gettelfinger" "Ron" 20 NA NA NA NA
"Gettleman, Jeffrey" "Gettleman" "Jeffrey" 1 NA NA NA NA
"Gheorghiu, Angela" "Gheorghiu" "Angela" 10 1965-09-07 9 7 "Virgo"
"Ghosn, Carlos" "Ghosn" "Carlos" 35 1954-03-09 3 9 "Pisces"
"Giacometti, Alberto" "Giacometti" "Alberto" 12 1901-10-10 10 10 "Libra"
"Giambi, Jason" "Giambi" "Jason" 149 1971-01-08 1 8 "Capricorn"
"Gibson, Althea" "Gibson" "Althea" 5 1927-08-25 8 25 "Virgo"
"Gibson, Charles" "Gibson" "Charles" 30 1943-03-09 3 9 "Pisces"
"Gibson, Mel" "Gibson" "Mel" 35 1956-01-03 1 3 "Capricorn"
"Gielgud, John" "Gielgud" "John" 0 1904-04-14 4 14 "Aries"
"Gifford, Kathie Lee" "Gifford" "Kathie Lee" 10 1953-08-16 8 16 "Leo"
"Gigante, Vincent" "Gigante" "Vincent" 2 1928-03-29 3 29 "Aries"
"Gilbert, William S" "Gilbert" "William S" 0 1836-11-18 11 18 "Scorpio"
"Gill, Brendan" "Gill" "Brendan" 0 1914-10-04 10 4 "Libra"
"Gill, Kendall" "Gill" "Kendall" 0 1968-05-25 5 25 "Gemini"
"Gillespie, Dizzy" "Gillespie" "Dizzy" 9 1917-10-21 10 21 "Libra"
"Gillibrand, Kirsten E" "Gillibrand" "Kirsten E" 61 1966-12-09 12 9 "Sagittarius"
"Gilligan, Carol" "Gilligan" "Carol" 1 1936-11-28 11 28 "Sagittarius"
"Gimelstob, Justin" "Gimelstob" "Justin" 1 1977-01-26 1 26 "Aquarius"
"Gingrich, Newt" "Gingrich" "Newt" 60 1943-06-17 6 17 "Gemini"
"Ginsberg, Allen" "Ginsberg" "Allen" 14 1926-06-03 6 3 "Gemini"
"Ginsburg, Ruth Bader" "Ginsburg" "Ruth Bader" 30 1933-03-15 3 15 "Pisces"
"Ginsburg, William H" "Ginsburg" "William H" 0 1943-03-25 3 25 "Aries"
"Gioia, Dana" "Gioia" "Dana" 6 1950-12-24 12 24 "Capricorn"
"Giordano, Philip A" "Giordano" "Philip A" 1 1963-03-25 3 25 "Aries"
"Girardi, Joe" "Girardi" "Joe" 131 1964-10-14 10 14 "Libra"
"Giroux, Robert" "Giroux" "Robert" 0 1914-04-08 4 8 "Aries"
"Gish, Lillian" "Gish" "Lillian" 1 1893-10-14 10 14 "Libra"
"Gitlin, Todd" "Gitlin" "Todd" 3 1943-01-01 1 1 "Capricorn"
"Giuliani, Rudolph W" "Giuliani" "Rudolph W" 421 1944-05-28 5 28 "Gemini"
"Glanz, James" "Glanz" "James" 0 NA NA NA NA
"Glass, Philip" "Glass" "Philip" 45 1937-01-31 1 31 "Aquarius"
"Glasser, I Leo" "Glasser" "I Leo" 1 1924-04-06 4 6 "Aries"
"Glasser, Ira" "Glasser" "Ira" 0 1938-01-01 1 1 "Capricorn"
"Glavine, Tom" "Glavine" "Tom" 96 1966-03-25 3 25 "Aries"
"Glazer, Malcolm" "Glazer" "Malcolm" 8 1928-08-15 8 15 "Leo"
"Glazer, Nathan" "Glazer" "Nathan" 4 1923-02-25 2 25 "Pisces"
"Gleason, Jackie" "Gleason" "Jackie" 6 1916-02-26 2 26 "Pisces"
"Gleick, James" "Gleick" "James" 0 1954-08-01 8 1 "Leo"
"Glendening, Parris N" "Glendening" "Parris N" 0 1942-06-11 6 11 "Gemini"
"Glendon, Mary Ann" "Glendon" "Mary Ann" 1 1938-10-07 10 7 "Libra"
"Glenn, Aaron" "Glenn" "Aaron" 0 1972-07-16 7 16 "Cancer"
"Glenn, John" "Glenn" "John" 2 1921-07-18 7 18 "Cancer"
"Glennie, Evelyn" "Glennie" "Evelyn" 3 1965-07-19 7 19 "Cancer"
"Glick, Deborah J" "Glick" "Deborah J" 1 1950-12-24 12 24 "Capricorn"
"Glickman, Dan" "Glickman" "Dan" 8 1944-11-24 11 24 "Sagittarius"
"Glickman, Marty" "Glickman" "Marty" 2 1917-08-14 8 14 "Leo"
"Glover, Danny" "Glover" "Danny" 10 1946-07-22 7 22 "Cancer"
"Glover, Savion" "Glover" "Savion" 20 1973-11-19 11 19 "Scorpio"
"Gober, Robert" "Gober" "Robert" 5 1954-09-12 9 12 "Virgo"
"Godard, Jean-Luc" "Godard" "Jean-Luc" 26 1930-12-03 12 3 "Sagittarius"
"Goethe, Johann Wolfgang von" "Goethe" "Johann Wolfgang von" 1 1749-08-28 8 28 "Virgo"
"Goetz, Bernhard H" "Goetz" "Bernhard H" 0 1947-11-07 11 7 "Scorpio"
"Goizueta, Roberto C" "Goizueta" "Roberto C" 0 1931-11-18 11 18 "Scorpio"
"Goldberg, Whoopi" "Goldberg" "Whoopi" 15 1955-11-13 11 13 "Scorpio"
"Goldberger, Paul" "Goldberger" "Paul" 5 1950-12-04 12 4 "Sagittarius"
"Golden, Howard" "Golden" "Howard" 2 1925-01-01 1 1 "Capricorn"
"Goldhagen, Daniel Jonah" "Goldhagen" "Daniel Jonah" 3 1959-06-30 6 30 "Cancer"
"Goldin, Daniel S" "Goldin" "Daniel S" 1 1940-07-23 7 23 "Leo"
"Goldman, Ari L" "Goldman" "Ari L" 0 1949-01-01 1 1 "Capricorn"
"Goldsmith, James" "Goldsmith" "James" 1 1933-02-26 2 26 "Pisces"
"Goldsmith, Olivia" "Goldsmith" "Olivia" 0 1949-01-01 1 1 "Capricorn"
"Goldstein, Matthew" "Goldstein" "Matthew" 2 NA NA NA NA
"Goldsworthy, Andy" "Goldsworthy" "Andy" 2 1956-07-26 7 26 "Leo"
"Goldwater, Barry M" "Goldwater" "Barry M" 0 1909-01-01 1 1 "Capricorn"
"Goleman, Daniel" "Goleman" "Daniel" 0 1946-03-07 3 7 "Pisces"
"Golisano, Tom" "Golisano" "Tom" 16 1941-11-14 11 14 "Scorpio"
"Golota, Andrew" "Golota" "Andrew" 1 1968-01-05 1 5 "Capricorn"
"Gonzales, Alberto R" "Gonzales" "Alberto R" 230 1955-08-04 8 4 "Leo"
"Gonzalez, Elian" "Gonzalez" "Elian" 0 1993-12-06 12 6 "Sagittarius"
"Goodall, Jane" "Goodall" "Jane" 4 1934-04-03 4 3 "Aries"
"Goode, Richard" "Goode" "Richard" 14 1943-06-01 6 1 "Gemini"
"Goodell, Roger" "Goodell" "Roger" 101 1959-02-19 2 19 "Pisces"
"Gooden, Dwight" "Gooden" "Dwight" 5 1964-11-16 11 16 "Scorpio"
"Goodling, Monica" "Goodling" "Monica" 15 1973-08-06 8 6 "Leo"
"Goodman, Benny" "Goodman" "Benny" 9 1909-05-30 5 30 "Gemini"
"Goodman, John" "Goodman" "John" 6 1947-06-20 6 20 "Gemini"
"Goodman, Oscar B" "Goodman" "Oscar B" 3 1939-07-26 7 26 "Leo"
"Goodman, Roy M" "Goodman" "Roy M" 0 1930-03-05 3 5 "Pisces"
"Goodwin, Doris Kearns" "Goodwin" "Doris Kearns" 5 1943-01-04 1 4 "Capricorn"
"Goosen, Retief" "Goosen" "Retief" 23 1969-02-03 2 3 "Aquarius"
"Gorbachev, Mikhail S" "Gorbachev" "Mikhail S" 37 1931-03-02 3 2 "Pisces"
"Gordimer, Nadine" "Gordimer" "Nadine" 7 1923-11-23 11 23 "Sagittarius"
"Gordon, Jeff" "Gordon" "Jeff" 83 1971-08-04 8 4 "Leo"
"Gordon, Michael R" "Gordon" "Michael R" 3 NA NA NA NA
"Gore, Al" "Gore" "Al" 137 1948-03-31 3 31 "Aries"
"Gore, Tipper" "Gore" "Tipper" 4 1948-08-19 8 19 "Leo"
"Gorey, Edward" "Gorey" "Edward" 1 1925-02-22 2 22 "Pisces"
"Gorky, Arshile" "Gorky" "Arshile" 5 1904-04-15 4 15 "Aries"
"Gornick, Vivian" "Gornick" "Vivian" 2 NA NA NA NA
"Gorton, Slade" "Gorton" "Slade" 1 1928-01-08 1 8 "Capricorn"
"Goss, Porter J" "Goss" "Porter J" 38 1938-11-26 11 26 "Sagittarius"
"Gotbaum, Betsy" "Gotbaum" "Betsy" 27 1938-06-11 6 11 "Gemini"
"Gottfried, Richard N" "Gottfried" "Richard N" 4 1947-05-16 5 16 "Taurus"
"Gotti, John A" "Gotti" "John A" 60 1964-02-14 2 14 "Aquarius"
"Gotti, John J" "Gotti" "John J" 9 1940-10-27 10 27 "Scorpio"
"Gotti, Peter" "Gotti" "Peter" 7 1939-10-15 10 15 "Libra"
"Gotti, Victoria" "Gotti" "Victoria" 9 1962-11-27 11 27 "Sagittarius"
"Gottlieb, Robert" "Gottlieb" "Robert" 4 1931-04-29 4 29 "Taurus"
"Gould, Glenn" "Gould" "Glenn" 8 1932-09-25 9 25 "Libra"
"Gould, Stephen Jay" "Gould" "Stephen Jay" 2 1941-09-10 9 10 "Virgo"
"Goya, Francisco de" "Goya" "Francisco de" 15 1746-03-30 3 30 "Aries"
"Graf, Steffi" "Graf" "Steffi" 5 1969-06-14 6 14 "Gemini"
"Graham, Billy" "Graham" "Billy" 26 1918-11-07 11 7 "Scorpio"
"Graham, Bob" "Graham" "Bob" 5 1936-11-09 11 9 "Scorpio"
"Graham, Franklin" "Graham" "Franklin" 2 1952-07-14 7 14 "Cancer"
"Graham, Katharine" "Graham" "Katharine" 1 NA NA NA NA
"Graham, Kent" "Graham" "Kent" 0 1968-11-01 11 1 "Scorpio"
"Graham, Lindsey" "Graham" "Lindsey" 50 1955-07-09 7 9 "Cancer"
"Graham, Martha" "Graham" "Martha" 20 1894-05-11 5 11 "Taurus"
"Gramm, Phil" "Gramm" "Phil" 9 1942-07-08 7 8 "Cancer"
"Grammer, Kelsey" "Grammer" "Kelsey" 12 1955-02-21 2 21 "Pisces"
"Granholm, Jennifer M" "Granholm" "Jennifer M" 16 1959-02-05 2 5 "Aquarius"
"Grant, Hugh" "Grant" "Hugh" 9 1960-09-09 9 9 "Virgo"
"Grant, Ulysses S" "Grant" "Ulysses S" 5 1822-04-27 4 27 "Taurus"
"Grass, Gunter" "Grass" "Gunter" 15 1927-10-16 10 16 "Libra"
"Grassley, Charles E" "Grassley" "Charles E" 100 1933-09-17 9 17 "Virgo"
"Grasso, Richard A" "Grasso" "Richard A" 35 1946-07-26 7 26 "Leo"
"Gravano, Salvatore" "Gravano" "Salvatore" 2 1945-03-12 3 12 "Pisces"
"Graves, Adam" "Graves" "Adam" 6 1968-04-12 4 12 "Aries"
"Graves, Michael" "Graves" "Michael" 8 1934-07-09 7 9 "Cancer"
"Gray, Spalding" "Gray" "Spalding" 9 1941-06-05 6 5 "Gemini"
"Grbac, Elvis" "Grbac" "Elvis" 0 1970-08-13 8 13 "Leo"
"Green, Adolph" "Green" "Adolph" 4 1914-12-02 12 2 "Sagittarius"
"Green, Dallas" "Green" "Dallas" 1 NA NA NA NA
"Green, Mark" "Green" "Mark" 41 1945-03-15 3 15 "Pisces"
"Green, Roger L" "Green" "Roger L" 3 NA NA NA NA
"Greenaway, Peter" "Greenaway" "Peter" 2 1942-04-05 4 5 "Aries"
"Greenberg, Jeffrey W" "Greenberg" "Jeffrey W" 5 1951-01-01 1 1 "Capricorn"
"Greenberg, Maurice R" "Greenberg" "Maurice R" 73 1925-05-04 5 4 "Taurus"
"Greenberg, Richard" "Greenberg" "Richard" 14 1958-02-22 2 22 "Pisces"
"Greene, Graham" "Greene" "Graham" 9 1904-10-02 10 2 "Libra"
"Greenhouse, Linda" "Greenhouse" "Linda" 6 1947-01-09 1 9 "Capricorn"
"Greenspan, Alan" "Greenspan" "Alan" 171 1926-03-06 3 6 "Pisces"
"Greenwood, James C" "Greenwood" "James C" 1 1951-05-04 5 4 "Taurus"
"Gregg, Judd" "Gregg" "Judd" 21 1947-02-14 2 14 "Aquarius"
"Gregoire, Christine O" "Gregoire" "Christine O" 2 1947-03-24 3 24 "Aries"
"Gregorian, Vartan" "Gregorian" "Vartan" 3 1934-04-08 4 8 "Aries"
"Gregory, Wilton D" "Gregory" "Wilton D" 2 1947-12-07 12 7 "Sagittarius"
"Greif, Michael" "Greif" "Michael" 15 1959-01-01 1 1 "Capricorn"
"Gretzky, Wayne" "Gretzky" "Wayne" 28 1961-01-26 1 26 "Aquarius"
"Grey, Brad" "Grey" "Brad" 16 1957-12-29 12 29 "Capricorn"
"Griesa, Thomas P" "Griesa" "Thomas P" 0 1930-10-11 10 11 "Libra"
"Griese, Brian" "Griese" "Brian" 3 1975-03-18 3 18 "Pisces"
"Griffin, Merv" "Griffin" "Merv" 6 1925-07-06 7 6 "Cancer"
"Griffith Joyner, Florence" "Griffith Joyner" "Florence" 0 1959-12-21 12 21 "Sagittarius"
"Griffith, Melanie" "Griffith" "Melanie" 2 1957-08-09 8 9 "Leo"
"Grimes, Martha" "Grimes" "Martha" 4 1931-05-02 5 2 "Taurus"
"Grisham, John" "Grisham" "John" 23 1955-02-08 2 8 "Aquarius"
"Groh, Al" "Groh" "Al" 1 1944-07-13 7 13 "Cancer"
"Grooms, Red" "Grooms" "Red" 1 1937-06-07 6 7 "Gemini"
"Groopman, Jerome" "Groopman" "Jerome" 5 NA NA NA NA
"Grosjean, Sebastien" "Grosjean" "Sebastien" 0 1978-05-29 5 29 "Gemini"
"Gross, John" "Gross" "John" 0 1935-03-12 3 12 "Pisces"
"Grossman, David" "Grossman" "David" 3 1954-01-25 1 25 "Aquarius"
"Grove, Andrew S" "Grove" "Andrew S" 5 1936-09-02 9 2 "Virgo"
"Grubman, Elizabeth S" "Grubman" "Elizabeth S" 4 1971-01-30 1 30 "Aquarius"
